X,Y,Name,
-35.7488802125704,-9.62616661059822,Polígono 1
-35.7492656168018,-9.62941175933618,Polígono 2
-35.7447797250394,-9.6337484236474,Polígono 3
-35.7441206092933,-9.63750330500777,Polígono 4
-35.7442658295842,-9.6395332650765,Polígono 5
-35.7431233901371,-9.63798260448454,Polígono 6
-35.7414227158691,-9.63799556489364,Polígono 7
-35.7414732248585,-9.63474982130689,Polígono 8
-35.7372705518579,-9.64296581438975,Polígono 9
-35.7443923368158,-9.63233983913845,Polígono 10
